date,user_id,location,tweet
2017-05-07,47478918,"NewHaven, CT","#Election #selfie #celebration! #vote #brunch #macron @ New Haven, Connecticut  https://www.instagram.com/p/BTzopmcjLJg/ "
2017-05-07,552291256,"NewHaven, CT",The results of the French presidential election were a fine excuse to have crepes today. @…  https://www.instagram.com/p/BTzmmZ4ggEN/ 
2017-04-28,30675096,,Trump is speaking at the NRA of course talking about the past election but ALSO about 2020 and calling Sen Warren “Pocahontas” again….
2017-03-27,77820598,"Westport, ConnecticutUSA",@SpeakerRyan imperative that Chair Nunes be replaced & independent commission created to investigate Russian connection to Trump & election
2017-03-08,188790509,"NewRochelle, N.Y.","Alumnus @hodge ‘00 talks 2016 Election, aftermath, immigration with politcally-minded students at the Upper School. #HeIsIonaPrep pic.twitter.com/4xiiHmDYHU"
2017-03-02,2992439724,,@CNN IT IS EVIDENT ALL EVIDENCE THAT RUSSIA INTERFERED WITH THE 2016 ELECTION WILL BE THE WATERLOO FOR TRUMP WHITE HOUSE FAKE NEWS? NO WAY
2017-02-28,658293,"Southbury, CT","voting in our special election (@ Southbury Volunteer Fireman's Association in Southbury, CT) https://www.swarmapp.com/c/kvgGSSWp15q "
2017-02-27,2992439724,,"@CNN IF ONLY THE WRONG ENVELOPE  WAS DONE TO TRUMP ON ELECTION DAY, THIS COUNTRY WOULD BE MUCH BETTER OFF. NEVER OUR PRESIDENT"
2017-02-19,2992439724,,@CNN TRUMP IS CALLING MARA A LAGO HIS SOUTHERN WHITE HOUSE HE GOES THERE EVERY WEEKEND HE RAISED THE FEES AFTER ELECTION. ON TAXPAYER'S DIME
2017-02-12,2992439724,,"@CNN TRUMP, DO NOT WASTE TIME WONDERING WHO YOUR COMPETITION FOR 2020 ELECTION WILL BE, BECAUSE YOU WILL BE LONG GONE BY THEN. IMPEACHMENT"
2017-02-07,30675096,,In a parallel universe this is a 2016 general election debate #CNNDebateNight
2017-01-26,19774570,"Holbrook, NY",He’s still talking about the dam election.
2017-01-26,104671648,"Brooklyn, NY","Rise, Sparkle and #Resist: I need to heed this message. Ever since the election I've felt…  https://www.instagram.com/p/BPuiI3rguEQ/ "
2017-01-26,2992439724,,"@NewDay ILLEGAL ALIEN'S BUILT TRUMP  TOWER AND MAR A LAGO WHILE BEING UNDERPAID BY TRUMP, & THEN RANTS ABOUT THEM VOTING IN ELECTION. NOT"
2017-01-26,2992439724,,"@NewDay IS IT NOT IRONIC THAT TRUMP FUMES ABOUT ILLEGAL ALIENS VOTING IN THE ELECTION, BUT WAS KNOWN TO HIRE ILLEGALS FOR WORK. TWO FACED"
2017-01-25,30675096,,He's still in campaign mode. He's never going to stop talking about the election.
2017-01-25,2992439724,,"@CNN TRUMP IS MORE DANGEROUS WITH A PEN IN HIS HAND, THAN HE IS CONTROLLING NUCLEAR WEAPON'S. WE NEED THE MID TERM ELECTION'S TO STRIP HIM."
2017-01-16,2992439724,,"@CNN THE PEOPLE CALL ON THE U.S. GOVERNMENT, TO INSURE CHECKS AND BALANCE'S ARE APPLIED, SO IN FUTURE ELECTION'S, WE NEVER SEE A TRUMP AGAIN"
2017-01-06,33412699,CT,"#nostalgia #pre-election #blues #nowwhatdowedo @ Bridgeport, Connecticut  https://www.instagram.com/p/BO8LLkDhWX9/ "
2016-12-22,2992439724,,"@CNN IN HONOR OF DONALD TRUMP'S ELECTION AS THE 45TH POTUS, LET US RENAME THE TITLE POTUS AS. PUTZ OF THE UNITED STATE'S. THE TITLE FIT'S"
2016-12-17,194209736,"Bohemia, NY","With the election behind us, and ""the Inauguration EP"" to look forward to this summer, I wanted…  https://www.instagram.com/p/BOIATx9gYGV/ "
2016-12-13,4868006111,NewYork,"Because now, more than ever, every race and every vote counts, and it's local election day here.…  https://www.instagram.com/p/BN-ELUgFgXG/ "
2016-12-06,12082672,"Woodbridge, CT",Fire Alarm activated during Amity Referendum in Woodbridge:  Election officials and voting…  https://www.instagram.com/p/BNrn7iCDIK4/ 
2016-11-29,2992439724,,@CNN AMERICAN'S SHOULD CALL ON THE ELECTORAL COLLEGE NOW TO DENY TRUMP THE ELECTION AS  POTUS FOR HIS ATTEMPTS TO DESTROY THE 1ST AMENDMENT
2016-11-26,83838486,"Stamford, CT","The lack of more insightful thought in this election will never cease to amaze me... ""Florida…  https://www.instagram.com/p/BNRxpgIhT2h/ "
2016-11-24,14399304,"HollisPark, Queens",was able to make it to 2:49pm until we brought up the election. Damn! I was hoping it wouldn't…  https://www.instagram.com/p/BNNI3XjjQEH/ 
2016-11-17,23587349,"WestHaven, CT","Our new issue is out now on stands everywhere - we look at reactions to last week's election,…  https://www.instagram.com/p/BM63XaKgbm_/ "
2016-11-15,107159346,"StonyBrook, NewYork",Great night @stonybrooku listening to our political experts discuss the election and views for…  https://www.instagram.com/p/BM2b4AAhRzW/ 
2016-11-15,1004802258,"Connecticut, USA",People have been asking me what I'm afraid of with this election.…  https://www.instagram.com/p/BM17c1CAUI3y5oUtL4gvOCWvFFdOLDBRQVqKqw0/ …
2016-11-12,2848304788,NYC,It's so cold I forgot about the election results for like 5 minutes.…  https://www.instagram.com/p/BMtiZhTgyVh8QHeW71nVDeyF_DyulKoAaKwp2o0/ …
2016-11-12,32254092,WashingtonD.C.,We are all very excited to be here at NERFA not focusing on the election and the doom and gloom…  https://www.instagram.com/p/BMt5SHuhzkQ/ 
2016-11-11,115689087,NantucketIsland&HarbourIsland,Election Friday suggestion: Go to your supermarket and spend $15 on a bouquet of flowers.…  https://www.instagram.com/p/BMrQNjZlaU9/ 
